"type","typeCount"
"http://dbpedia.org/class/yago/Wikicat2007Novels",433
"http://dbpedia.org/class/yago/WikicatActressesInMalayalamCinema",433
"http://dbpedia.org/class/yago/WikicatNorwayInternationalFootballers",433
"http://dbpedia.org/class/yago/Geometer110128016",433
"http://dbpedia.org/class/yago/Distributor110018861",433
"http://dbpedia.org/class/yago/WikicatCanadianTelevisionActors",433
"http://dbpedia.org/class/yago/Movement107309781",433
"http://dbpedia.org/class/yago/Alkaloid114712692",433
"http://dbpedia.org/class/yago/WikicatBuffaloSabresPlayers",433
"http://dbpedia.org/class/yago/WikicatProductionDesigners",433
"http://dbpedia.org/class/yago/WikicatYeovilTownF.C.Players",433
"http://dbpedia.org/class/yago/WikicatConservativeParties",433
"http://dbpedia.org/class/yago/WikicatExpatriateFootballersInTheCzechRepublic",433
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInDelfanCounty",433
"http://dbpedia.org/class/yago/WikicatClydeF.C.Players",433
"http://dbpedia.org/class/yago/WikicatPeopleFromKingston,Jamaica",433
"http://dbpedia.org/class/yago/WikicatCitiesAndTownsInWarmian-MasurianVoivodeship",433
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInFriesland",433
"http://dbpedia.org/class/yago/WikicatAlumniOfTheUniversityOfBristol",433
"http://dbpedia.org/class/yago/WikicatConceptAutomobiles",433
"http://dbpedia.org/class/yago/WikicatClassicRockRadioStationsInTheUnitedStates",433
"http://dbpedia.org/class/yago/WikicatHighJumpers",432
"http://dbpedia.org/class/yago/WikicatBirdsOfEurope",432
"http://dbpedia.org/class/yago/WikicatAssociationFootballInsideForwards",432
"http://dbpedia.org/class/yago/SocialWorker110620027",432
"http://dbpedia.org/class/yago/Continuance101017987",432
"http://dbpedia.org/class/yago/WikicatBritishHorrorFilms",432
"http://dbpedia.org/class/yago/Wikicat18th-centuryPhysicians",432
"http://dbpedia.org/class/yago/WikicatDefunctSoccerClubsInTheUnitedStates",432
"http://dbpedia.org/class/yago/WikicatPeopleFromStuttgart",432
"http://dbpedia.org/class/yago/WikicatFalkirkF.C.Players",432
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1920",432
"http://dbpedia.org/class/yago/WikicatAmericanJazzDrummers",432
"http://dbpedia.org/class/yago/WikicatAmericanBiographicalFilms",431
"http://dbpedia.org/class/yago/Condiment107810907",431
"http://linkedgeodata.org/ontology/Motel",431
"http://linkedgeodata.org/ontology/Garden",431
"http://dbpedia.org/class/yago/Authority105196582",431
"http://dbpedia.org/class/yago/WikicatLancashireCricketers",431
"http://dbpedia.org/class/yago/WikicatBritishPhilosophers",431
"http://dbpedia.org/class/yago/WikicatPolishHistorians",431
"http://dbpedia.org/class/yago/Wikicat2003DebutAlbums",431
"http://dbpedia.org/class/yago/MiningCompany108003619",431
"http://dbpedia.org/class/yago/WikicatAmericanNon-fictionBooks",431
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1917",431
"http://dbpedia.org/class/yago/WikicatPopRecordLabels",431
"http://dbpedia.org/class/yago/WikicatAmericanWomenFilmDirectors",431
"http://dbpedia.org/class/yago/WikicatWritersFromMassachusetts",431
"http://dbpedia.org/class/yago/WikicatHamiltonAcademicalF.C.Players",431
"http://dbpedia.org/class/yago/WikicatMunicipalitiesOfNorway",431
"http://dbpedia.org/class/yago/WikicatAppleIIGames",430
"http://dbpedia.org/class/yago/Twin110734394",430
"http://dbpedia.org/class/yago/AutomobileRace107458892",430
"http://dbpedia.org/class/yago/WikicatChampCarDrivers",430
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1935",430
"http://dbpedia.org/class/yago/Mountaineer110334567",430
"http://dbpedia.org/class/yago/WikicatAlumniOfExeterCollege,Oxford",430
"http://dbpedia.org/class/yago/Skeptic110604634",430
"http://dbpedia.org/class/yago/WikicatAmericanCrimeThrillerFilms",430
"http://dbpedia.org/class/yago/WikicatPeopleFromOmaha,Nebraska",430
"http://dbpedia.org/class/yago/WikicatChileInternationalFootballers",430
"http://dbpedia.org/class/yago/WikicatNaturalizedCitizensOfCanada",430
"http://dbpedia.org/class/yago/WikicatGermanSwimmers",430
"http://dbpedia.org/class/yago/WikicatGermanExpatriateFootballers",430
"http://dbpedia.org/class/yago/WikicatMusicFestivalsInTheUnitedStates",430
"http://dbpedia.org/class/yago/WikicatRailwayStationsInAichiPrefecture",430
"http://dbpedia.org/class/yago/Caricaturist109896170",429
"http://linkedgeodata.org/ontology/CyclewayLane",429
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBartınProvince",429
"http://dbpedia.org/class/yago/WikicatBattlesInvolvingTheUnitedKingdom",429
"http://dbpedia.org/class/yago/WikicatPeopleFromFortWorth,Texas",429
"http://dbpedia.org/class/yago/WikicatFemaleSprinters",429
"http://dbpedia.org/class/yago/Cabinet102933112",429
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1870",429
"http://dbpedia.org/class/yago/WikicatVillagesInSyria",429
"http://dbpedia.org/class/yago/WikicatPakistaniPeople",429
"http://dbpedia.org/class/yago/WikicatClubeAtléticoMineiroPlayers",429
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBahia",428
"http://dbpedia.org/class/yago/WikicatFellowsOfTheAssociationForComputingMachinery",428
"http://dbpedia.org/class/yago/WikicatBuddyFilms",428
"http://dbpedia.org/class/yago/ConscientiousObjector109957013",428
"http://dbpedia.org/class/yago/WikicatJapaneseSumoWrestlers",428
"http://dbpedia.org/class/yago/WikicatBelgianSecondDivisionFootballers",428
"http://dbpedia.org/class/yago/WikicatAmericanTelevisionHosts",428
"http://dbpedia.org/class/yago/WikicatSteamshipsOfTheUnitedKingdom",428
"http://dbpedia.org/class/yago/WikicatElectronicsCompaniesOfTheUnitedStates",428
"http://dbpedia.org/class/yago/WikicatSovietPoliticians",428
"http://dbpedia.org/class/yago/WikicatMusiciansFromNewJersey",428
"http://dbpedia.org/class/yago/Cabal108241798",427
"http://linkedgeodata.org/ontology/Subdivision",427
"http://dbpedia.org/class/yago/CognitiveState105669934",427
"http://dbpedia.org/class/yago/WikicatTempleUniversityAlumni",427
"http://dbpedia.org/class/yago/WikicatRussianAthletes",427
"http://dbpedia.org/class/yago/Wikicat19th-centuryPhysicists",427
"http://dbpedia.org/class/yago/LaborLeader110242032",427
"http://dbpedia.org/class/yago/Wikicat2004DebutAlbums",427
"http://dbpedia.org/class/yago/Agronomist109780120",427
"http://dbpedia.org/class/yago/WikicatPeopleFromPortland,Oregon",427
"http://dbpedia.org/class/yago/Alkene114713120",427
"http://dbpedia.org/class/yago/WikicatAlumniOfGonvilleAndCaiusCollege,Cambridge",427
"http://dbpedia.org/class/yago/WikicatUninhabitedIslandsOfQikiqtaalukRegion",427
"http://dbpedia.org/class/yago/WikicatPeopleExcommunicatedByTheRomanCatholicChurch",427
"http://dbpedia.org/class/yago/WikicatMacclesfieldTownF.C.Players",427
"http://dbpedia.org/class/yago/WikicatAlkenes",427
"http://dbpedia.org/class/yago/WikicatAustralianWomenWriters",427
"http://dbpedia.org/class/yago/WikicatPrehistoricMammals",427
"http://dbpedia.org/class/yago/WikicatEasternOrthodoxLiturgicalDays",426
"http://dbpedia.org/class/yago/Bombing100978413",426
"http://dbpedia.org/class/yago/WikicatEnglishKnights",426
"http://dbpedia.org/class/yago/WikicatJewishChessPlayers",426
"http://dbpedia.org/class/yago/WikicatFCSpartakMoscowPlayers",426
"http://dbpedia.org/class/yago/WikicatHowardUniversityAlumni",426
"http://dbpedia.org/class/yago/WikicatGermanLawyers",426
"http://dbpedia.org/class/yago/WikicatRiversOfBaden-Württemberg",426
"http://dbpedia.org/class/yago/WikicatPoliticalPhilosophers",426
"http://dbpedia.org/class/yago/WikicatAmericanChildren'sNovels",426
"http://dbpedia.org/class/yago/WikicatArtistsFromNewYork",426
"http://dbpedia.org/class/yago/WikicatParaguayanExpatriateFootballers",426
"http://dbpedia.org/class/yago/WikicatIceHockeyPeopleFromMinnesota",426
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInZlatiborDistrict",426
"http://linkedgeodata.org/ontology/ShoeRepair",425
"http://dbpedia.org/class/yago/WikicatMalmöFFPlayers",425
"http://dbpedia.org/class/yago/WikicatNationalActionParty(Mexico)Politicians",425
"http://dbpedia.org/class/yago/WikicatSurgeons",425
"http://dbpedia.org/class/yago/WikicatAgglutinativeLanguages",425
"http://dbpedia.org/class/yago/WikicatEducationalInstitutionsEstablishedIn1964",425
"http://dbpedia.org/class/yago/WikicatFilipinoActors",425
"http://dbpedia.org/class/yago/WikicatUkrainianExpatriateFootballers",425
"http://dbpedia.org/class/yago/WikicatIntegers",425
"http://dbpedia.org/class/yago/WikicatExpatriateFootballersInEcuador",425
"http://dbpedia.org/class/yago/WikicatIslamicStudiesScholars",425
"http://dbpedia.org/class/yago/WikicatDancers",425
"http://dbpedia.org/class/yago/Spiny-finnedFish102552171",424
"http://dbpedia.org/class/yago/Dye114985383",424
"http://dbpedia.org/class/yago/WikicatBritishFilmDirectors",424
"http://dbpedia.org/class/yago/WikicatMid-sizeCars",424
"http://dbpedia.org/class/yago/WikicatStateHighwaysInMaryland",424
"http://dbpedia.org/class/yago/Wikicat1945Films",424
"http://dbpedia.org/class/yago/WikicatPeopleFromNottingham",424
"http://dbpedia.org/class/yago/WikicatSouthportF.C.Players",424
"http://dbpedia.org/class/yago/WikicatJewishPhilosophers",424
"http://dbpedia.org/class/yago/WikicatPlayersOfAmericanFootballFromLouisiana",424
"http://dbpedia.org/class/yago/WikicatRiversOfTheArgeşSubbasin",424
"http://dbpedia.org/class/yago/WikicatCompaniesBasedInNewYork",424
"http://dbpedia.org/class/yago/WikicatGastropodsOfAustralia",424
"http://dbpedia.org/class/yago/WikicatMunicipalitiesInSaxony",424
"http://dbpedia.org/class/yago/WikicatBostonCelticsPlayers",423
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1990",423
"http://dbpedia.org/class/yago/Polymer114994328",423
"http://dbpedia.org/class/yago/PercoidFish102554730",423
"http://dbpedia.org/class/yago/Ophthalmologist110379073",423
"http://dbpedia.org/class/yago/WikicatPeopleFromYorkshire",423
"http://dbpedia.org/class/yago/WikicatMassacres",423
"http://dbpedia.org/class/yago/WikicatFrenchDiplomats",423
"http://dbpedia.org/class/yago/WikicatPunkRockGroups",423
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1925",423
"http://dbpedia.org/class/yago/WikicatOlympicBronzeMedalistsForSweden",423
"http://dbpedia.org/class/yago/WikicatPeopleEducatedAtMarlboroughCollege",422
"http://linkedgeodata.org/ontology/WineryShop",422
"http://dbpedia.org/class/yago/WikicatPublicationsWithYearOfEstablishmentMissing",422
"http://dbpedia.org/class/yago/WikicatDenverBearsPlayers",422
"http://dbpedia.org/class/yago/WikicatFCDynamoKyivPlayers",422
"http://dbpedia.org/class/yago/WikicatTownsInNorthRhine-Westphalia",422
"http://dbpedia.org/class/yago/WikicatMusicalGroupsEstablishedIn1998",422
"http://dbpedia.org/class/yago/WikicatPennsylvaniaStateSenators",422
"http://dbpedia.org/class/yago/WikicatIndianEmigrantsToTheUnitedStates",422
"http://dbpedia.org/class/yago/WikicatMuslimScholars",422
"http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInManhattan",421
"http://dbpedia.org/class/yago/Course103119790",421
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAdıyamanProvince",421
"http://linkedgeodata.org/ontology/AmbulanceStation",421
"http://dbpedia.org/class/yago/WikicatDrummers",421
"http://dbpedia.org/class/yago/Wikicat18th-centuryFrenchPeople",421
"http://dbpedia.org/ontology/Rocket",421
"http://dbpedia.org/class/yago/WikicatVillagesInWisconsin",421
"http://dbpedia.org/class/yago/WikicatFrenchTranslators",421
"http://dbpedia.org/class/yago/WikicatFrenchEssayists",421
"http://dbpedia.org/class/yago/WikicatGraduatesOfTheRoyalMilitaryAcademySandhurst",421
"http://dbpedia.org/class/yago/WikicatDanish-languageFilms",421
"http://dbpedia.org/class/yago/WikicatRiversOfBihorCounty",421
"http://dbpedia.org/class/yago/AromaticCompound114610088",420
"http://dbpedia.org/class/yago/Signer110597234",420
"http://dbpedia.org/class/yago/WikicatBaseballPlayersFromNorthCarolina",420
"http://dbpedia.org/class/yago/WikicatPeopleFromBaku",420
"http://dbpedia.org/class/yago/WikicatAmericanAbolitionists",420
"http://dbpedia.org/class/yago/WikicatFilipinoBasketballPlayers",420
"http://dbpedia.org/class/yago/WikicatRoadsInEngland",420
"http://dbpedia.org/class/yago/WikicatGermanSculptors",420
"http://dbpedia.org/class/yago/WikicatCommunesOfAin",420
"http://dbpedia.org/class/yago/WikicatGermanNovelists",420
"http://dbpedia.org/class/yago/WikicatIndianTelevisionActresses",420
"http://dbpedia.org/class/yago/WikicatCitiesAndTownsInOpoleVoivodeship",420
"http://dbpedia.org/class/yago/Wikicat15th-centuryItalianPeople",419
"http://dbpedia.org/class/yago/WikicatExpatriateFootballersInIndonesia",419
"http://dbpedia.org/class/yago/Acculturation105984936",419
"http://dbpedia.org/class/yago/Survival101022178",419
"http://dbpedia.org/class/yago/WikicatGermanSilentFilms",419
"http://dbpedia.org/class/yago/Wikicat2006Books",419
"http://dbpedia.org/class/yago/Meme105985126",419
"http://dbpedia.org/class/yago/Custom100413239",419
"http://dbpedia.org/class/yago/Wikicat2004LiveAlbums",419
"http://dbpedia.org/class/yago/Presentation100521562",419
"http://dbpedia.org/class/yago/WikicatEthnicGroupsInAfrica",419
"http://dbpedia.org/class/yago/WindFarm104586761",419
"http://dbpedia.org/class/yago/WikicatGermanRowers",419
"http://dbpedia.org/class/yago/WikicatUnincorporatedSettlementsInBritishColumbia",419
"http://dbpedia.org/class/yago/WikicatAmericanSportswriters",419
"http://dbpedia.org/class/yago/WikicatJazzGuitarists",419
"http://dbpedia.org/class/yago/WikicatHipHopAlbumsByAmericanArtists",419
"http://dbpedia.org/class/yago/WikicatDiplomatsOfTheHolySee",419
"http://www.wikidata.org/entity/Q2722764",418
"http://linkedgeodata.org/ontology/CommunicationsTransponder",418
"http://dbpedia.org/class/yago/WikicatTownsInSouthAustralia",418
"http://dbpedia.org/class/yago/WikicatDigitalLow-powerStations",418
"http://dbpedia.org/ontology/RadioHost",418
"http://dbpedia.org/ontology/BiologicalDatabase",418
"http://dbpedia.org/class/yago/WikicatLanguagesOfPapuaNewGuinea",418
"http://dbpedia.org/class/yago/WikicatAmericanSocialists",418
"http://dbpedia.org/class/yago/WikicatS.S.LazioPlayers",418
"http://dbpedia.org/class/yago/WikicatPeopleFromGenoa",418
"http://dbpedia.org/class/yago/WikicatPeopleFromMinnesota",418
"http://dbpedia.org/class/yago/WikicatMountainsOfSouthKorea",418
"http://dbpedia.org/class/yago/WikicatCountiesOfAppalachia",418
"http://dbpedia.org/class/yago/WikicatOlympicBronzeMedalistsForItaly",418
"http://dbpedia.org/class/yago/WikicatPurdueUniversityAlumni",418
"http://linkedgeodata.org/ontology/WaterPark",417
"http://dbpedia.org/class/yago/WikicatAromaticCompounds",417
"http://dbpedia.org/class/yago/WikicatBritishActresses",417
"http://dbpedia.org/class/yago/WikicatJapaneseComposers",417
"http://dbpedia.org/class/yago/WikicatFoxNetworkShows",417
"http://dbpedia.org/class/yago/PublicHouse104018399",417
"http://dbpedia.org/class/yago/WikicatAmericanLaborLeaders",417
"http://dbpedia.org/class/yago/WikicatJazzBassGuitarists",417
"http://dbpedia.org/class/yago/WikicatLakesOfNovaScotia",417
"http://dbpedia.org/class/yago/WikicatPeopleWhoEmigratedToEscapeNazism",417
"http://dbpedia.org/class/yago/WikicatMartialArtsFilms",417
"http://dbpedia.org/class/yago/WikicatFrenchSenatorsOfTheFifthRepublic",417
"http://dbpedia.org/class/yago/WikicatBaltic-GermanPeople",417
"http://dbpedia.org/class/yago/WikicatVillagesInOlsztynCounty",417
"http://dbpedia.org/class/yago/WikicatPeopleFromDelhi",417
"http://dbpedia.org/class/yago/WikicatJewishAmericanPoliticians",417
"http://dbpedia.org/class/yago/WikicatEnglishPopSingers",417
"http://dbpedia.org/class/yago/WikicatFrenchBotanists",417
"http://dbpedia.org/class/yago/WikicatPortugalYouthInternationalFootballers",417
"http://dbpedia.org/class/yago/WikicatRiversOfNeamţCounty",417
"http://www.wikidata.org/entity/Q868557",416
"http://dbpedia.org/class/yago/Wikicat19th-centuryAustrianPeople",416
"http://dbpedia.org/class/yago/WikicatCanadianWomenNovelists",416
"http://dbpedia.org/ontology/Brewery",416
"http://dbpedia.org/class/yago/WikicatRiversOfPennsylvania",416
"http://dbpedia.org/class/yago/Deception100752431",416
"http://dbpedia.org/class/yago/Falsification100751145",416
"http://dbpedia.org/class/yago/Fraud100753685",416
"http://dbpedia.org/class/yago/WikicatUnitedStatesNavalAviators",416
"http://dbpedia.org/class/yago/Trickery100752954",416
"http://dbpedia.org/ontology/MusicFestival",416
"http://dbpedia.org/class/yago/WikicatBBCTelevisionDocumentaries",416
"http://dbpedia.org/ontology/Database",416
"http://dbpedia.org/class/yago/WikicatYoungerSonsOfEarls",416
"http://dbpedia.org/class/yago/WikicatUnincorporatedCommunitiesInMissouri",416
"http://dbpedia.org/class/yago/WikicatFCTorpedoMoscowPlayers",416
"http://dbpedia.org/class/yago/WikicatUdineseCalcioPlayers",416
"http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#InformationObject",416
"http://dbpedia.org/class/yago/WikicatMusicalGroupsEstablishedIn2002",416
"http://dbpedia.org/class/yago/WikicatDocumentaryFilmDirectors",416
"http://dbpedia.org/class/yago/WikicatCzech-languageFilms",416
"http://dbpedia.org/class/yago/WikicatHNKHajdukSplitPlayers",416
"http://dbpedia.org/class/yago/WikicatGreekBasketLeaguePlayers",416
"http://dbpedia.org/class/yago/Screenplay107012279",415
"http://dbpedia.org/class/yago/WikicatAtléticoMadridFootballers",415
"http://dbpedia.org/class/yago/WikicatAlbuquerqueDukesPlayers",415
"http://dbpedia.org/class/yago/WikicatSyracuseCrunchPlayers",415
"http://dbpedia.org/class/yago/WikicatMonotypicGastropodGenera",415
"http://dbpedia.org/class/yago/WikicatAmericanFootballPlacekickers",415
"http://dbpedia.org/class/yago/WikicatMunicipalitiesInHesse",415
"http://dbpedia.org/class/yago/WikicatMalePoleVaulters",415
"http://dbpedia.org/class/yago/WikicatPeopleFromKent",415
"http://dbpedia.org/class/yago/Bibliography106486630",414
"http://dbpedia.org/class/yago/Illusion105939636",414
"http://dbpedia.org/class/yago/Fugitive110114897",414
"http://dbpedia.org/class/yago/Trio107986198",414
"http://dbpedia.org/class/yago/WikicatMusicalGroupsEstablishedIn1997",414
"http://dbpedia.org/class/yago/Escapee110062905",414
"http://dbpedia.org/class/yago/Peripheral103916720",414
"http://dbpedia.org/class/yago/WikicatHoustonOilersPlayers",414
"http://dbpedia.org/class/yago/Appearance105939432",414
"http://dbpedia.org/class/yago/WikicatKonamiGames",414
"http://dbpedia.org/class/yago/Wikicat2010Songs",414
"http://dbpedia.org/class/yago/WikicatCanadianPeopleOfEnglishDescent",414
"http://dbpedia.org/class/yago/WikicatVideoGamePublishers",414
"http://dbpedia.org/class/yago/WikicatAlumniOfQueens'College,Cambridge",414
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMamasaniCounty",414
"http://dbpedia.org/class/yago/WikicatHeroesOfSocialistLabour",414
"http://dbpedia.org/class/yago/WikicatProvidenceBruinsPlayers",414
"http://dbpedia.org/class/yago/WikicatCitiesInVirginia",414
"http://dbpedia.org/class/yago/WikicatCompaniesEstablishedIn1990",414
"http://dbpedia.org/class/yago/WikicatCompaniesBasedInMassachusetts",414
"http://linkedgeodata.org/ontology/Manhole",413
"http://dbpedia.org/class/yago/Wikicat2004Novels",413
"http://dbpedia.org/class/yago/Wikicat16th-centurySpanishPeople",413
"http://dbpedia.org/class/yago/WikicatAfrican-AmericanActors",413
"http://dbpedia.org/class/yago/WikicatWiganWarriorsPlayers",413
"http://dbpedia.org/class/yago/Wikicat2009WorldBaseballClassicPlayers",413
"http://dbpedia.org/class/yago/Wikicat20th-centuryFrenchActresses",413
"http://dbpedia.org/class/yago/WikicatIndianActionFilms",413
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1997",413
"http://dbpedia.org/class/yago/WikicatTulaneUniversityAlumni",413
"http://dbpedia.org/class/yago/WikicatExpatriateFootballersInAzerbaijan",413
"http://dbpedia.org/class/yago/WikicatSpanishComposers",413
"http://dbpedia.org/class/yago/WikicatPeopleFromLeeds",413
"http://dbpedia.org/class/yago/WikicatRiversOfTheIalomiţaSubbasin",413
"http://dbpedia.org/class/yago/WikicatCompaniesBasedInToronto",413
"http://dbpedia.org/class/yago/WikicatRiversOfCaraș-SeverinCounty",413
"http://dbpedia.org/class/yago/WikicatCompaniesEstablishedIn1989",413
"http://dbpedia.org/class/yago/WikicatBritishDramatistsAndPlaywrights",412
"http://dbpedia.org/class/yago/WikicatIndoorIceHockeyVenuesInTheUnitedStates",412
"http://dbpedia.org/class/yago/Vampire109544109",412
"http://dbpedia.org/class/yago/Insecticide114919948",412
"http://dbpedia.org/class/yago/WikicatAmericanWomenInBusiness",412
"http://dbpedia.org/class/yago/WikicatAmericanLibrarians",412
"http://dbpedia.org/class/yago/WikicatFootballersAtThe2004SummerOlympics",412
"http://dbpedia.org/class/yago/WikicatEgyptianFootballers",412
"http://dbpedia.org/class/yago/WikicatInsectsOfUganda",412
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMashhadCounty",412
"http://dbpedia.org/class/yago/WikicatGlamorganCricketers",412
"http://dbpedia.org/class/yago/Decorativeness104700327",411
"http://dbpedia.org/class/yago/Coating104700642",411
"http://dbpedia.org/class/yago/WikicatLawyersInOntario",411
"http://dbpedia.org/class/yago/WikicatEnglishPhotographers",411
"http://dbpedia.org/class/yago/Captain109893015",411
"http://dbpedia.org/class/yago/WikicatAmericanTelevisionSportsAnnouncers",411
"http://dbpedia.org/class/yago/WikicatAmericanMusicIndustryExecutives",411
"http://dbpedia.org/ontology/MonoclonalAntibody",411
"http://dbpedia.org/class/yago/WikicatPeopleFromRichmond,Virginia",411
"http://dbpedia.org/class/yago/WikicatDefunctMagazinesOfTheUnitedStates",411
"http://linkedgeodata.org/ontology/Rocks",410
"http://dbpedia.org/class/yago/WikicatPlayersOfAmericanFootballFromMichigan",410
"http://dbpedia.org/class/yago/WikicatCastlefordTigersPlayers",410
"http://dbpedia.org/class/yago/Wikicat1967Albums",410
"http://dbpedia.org/class/yago/WikicatAmericanSoccerLeague(1933–83)Players",410
"http://dbpedia.org/class/yago/WikicatMissionPresidentsOfTheChurchOfJesusChristOfLatter-daySaints",410
"http://dbpedia.org/class/yago/WikicatVillagesInWłocławekCounty",410
"http://dbpedia.org/class/yago/WikicatVillagesInCheshire",410
"http://dbpedia.org/class/yago/WikicatCitiesAndTownsInCalabria",410
"http://dbpedia.org/class/yago/WikicatOlympicAthletesOfFrance",410
"http://dbpedia.org/class/yago/WikicatPeopleFromKanagawaPrefecture",409
"http://linkedgeodata.org/ontology/Shed",409
"http://dbpedia.org/class/yago/Consumer109612848",409
"http://dbpedia.org/class/yago/Wikicat1920Films",409
"http://dbpedia.org/class/yago/WikicatAlgorithms",409
"http://dbpedia.org/class/yago/WikicatCatalanFootballers",409
"http://dbpedia.org/class/yago/WikicatPeopleFromBaghdad",409
"http://dbpedia.org/class/yago/WikicatActressesInTamilCinema",409
"http://dbpedia.org/class/yago/WikicatBaronetsInTheBaronetageOfGreatBritain",409
"http://dbpedia.org/class/yago/BusCompany108186761",409
"http://dbpedia.org/class/yago/Fastener103323703",409
"http://dbpedia.org/class/yago/WikicatDefunctRadioStationsInTheUnitedStates",409
"http://dbpedia.org/class/yago/WikicatAmericanTranslators",409
"http://dbpedia.org/class/yago/WikicatFloridaMarlinsPlayers",409
"http://dbpedia.org/class/yago/WikicatFrenchWomenWriters",409
"http://dbpedia.org/ontology/BaseballTeam",409
"http://dbpedia.org/class/yago/WikicatRoyalAcademicians",409
"http://dbpedia.org/class/yago/WikicatPeople'sArtistsOfTheUSSR",409
"http://dbpedia.org/class/yago/WikicatOlympicGoldMedalistsForCanada",409
"http://dbpedia.org/class/yago/WikicatMunicipalitiesOfTheCantonOfBern",409
"http://dbpedia.org/class/yago/WikicatOhioStateSenators",409
"http://dbpedia.org/class/yago/WikicatWarwickshireCricketers",408
"http://dbpedia.org/class/yago/WikicatSegaSaturnGames",408
"http://dbpedia.org/class/yago/Provost110486468",408
"http://dbpedia.org/class/yago/WikicatScottishWriters",408
"http://dbpedia.org/class/yago/WikicatAllIndiaAnnaDravidaMunnetraKazhagamPoliticians",408
"http://dbpedia.org/class/yago/WikicatClosedFacilitiesOfTheUnitedStatesAirForce",408
"http://dbpedia.org/class/yago/WikicatBasquePeople",408
"http://dbpedia.org/class/yago/WikicatAnimatedCharacters",408
"http://dbpedia.org/class/yago/WikicatAmericanSaxophonists",408
"http://dbpedia.org/class/yago/WikicatFemaleRegents",408
"http://dbpedia.org/class/yago/WikicatAustralianMusicians",408
"http://dbpedia.org/class/yago/WikicatFrenchArtists",408
"http://dbpedia.org/class/yago/WikicatAustralianFemaleSingers",408
"http://dbpedia.org/class/yago/WikicatFormerMunicipalitiesOfNorway",408
"http://dbpedia.org/class/yago/WikicatAmericanHeavyMetalGuitarists",408
"http://dbpedia.org/class/yago/WikicatMunicipalitiesInTheProvinceOfValencia",408
"http://dbpedia.org/class/yago/WikicatLabourParty(UK)LifePeers",407
"http://dbpedia.org/class/yago/WikicatAustralianPoets",407
"http://linkedgeodata.org/ontology/LiftGate",407
"http://dbpedia.org/class/yago/WikicatSouthKoreanTelevisionActors",407
"http://dbpedia.org/class/yago/WikicatBarnetF.C.Players",407
"http://dbpedia.org/class/yago/NationalMonument103810952",407
"http://dbpedia.org/class/yago/Wikicat2007Books",407
"http://dbpedia.org/class/yago/WikicatDinosaursOfAsia",407
"http://dbpedia.org/class/yago/Wikicat15th-centuryItalianPainters",407
"http://dbpedia.org/class/yago/Roundhead110540656",407
"http://dbpedia.org/class/yago/WikicatMountainPasses",407
"http://dbpedia.org/class/yago/WikicatSt.JohnstoneF.C.Players",407
"http://dbpedia.org/class/yago/WikicatLosAngelesAngels(minorLeague)Players",407
"http://dbpedia.org/class/yago/WikicatEducationalInstitutionsEstablishedIn1967",407
"http://dbpedia.org/class/yago/WikicatMunicipalitiesInBrandenburg",407
"http://dbpedia.org/class/yago/WikicatMothsOfIsrael",407
"http://dbpedia.org/class/yago/WikicatMountainsOfAlberta",407
"http://dbpedia.org/class/yago/WikicatRoundheads",407
"http://dbpedia.org/class/yago/WikicatBattlesOfTheAmericanCivilWar",406
"http://dbpedia.org/class/yago/Wikicat18th-centuryFrenchWriters",406
"http://dbpedia.org/class/yago/Statue104306847",406
"http://dbpedia.org/class/yago/TestPilot110704098",406
"http://dbpedia.org/class/yago/WikicatBattlesOfWorldWarIIInvolvingGermany",406
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1982",406
"http://dbpedia.org/class/yago/Neologism106294441",406
"http://dbpedia.org/class/yago/Wikicat2010sMalayalam-languageFilms",406
"http://dbpedia.org/class/yago/Ferry103329663",406
"http://dbpedia.org/class/yago/WikicatEnglishEmigrantsToCanada",406
"http://dbpedia.org/class/yago/WikicatRiversOfSibiuCounty",406
"http://dbpedia.org/class/yago/WikicatPeopleFromNorthCarolina",406
"http://dbpedia.org/class/yago/WikicatAmericanWomen",406
"http://dbpedia.org/class/yago/WikicatAlumniOfBrasenoseCollege,Oxford",406
"http://dbpedia.org/class/yago/WikicatCitiesInGeorgia(U.S.State)",406
"http://dbpedia.org/class/yago/WikicatItalianRomanCatholicSaints",406
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInQazvinCounty",406
